Timestamp,Model,Request tokens,Response tokens,Total tokens,Log Type
5305698.0,ChatGPT,221,7,228,API log
5305699.0,ChatGPT,208,7,215,API log
5305699.0,ChatGPT,215,7,222,API log
5305700.0,ChatGPT,195,7,202,API log
5305700.0,ChatGPT,199,7,206,API log
5305701.0,ChatGPT,196,7,203,API log
5305701.0,ChatGPT,194,7,201,API log
5305702.0,ChatGPT,194,7,201,API log
5305702.0,ChatGPT,197,7,204,API log
5305703.0,ChatGPT,187,7,194,API log
5305703.0,ChatGPT,194,7,201,API log
5305703.0,ChatGPT,190,7,197,API log
5305704.0,ChatGPT,193,7,200,API log
5305704.0,ChatGPT,208,7,215,API log
5305705.0,ChatGPT,192,7,199,API log
5305705.0,ChatGPT,200,7,207,API log
5305706.0,ChatGPT,204,7,211,API log
5305706.0,ChatGPT,194,7,201,API log
5305707.0,ChatGPT,752,49,801,Conversation log
5305707.0,ChatGPT,201,7,208,API log
5305707.0,ChatGPT,190,7,197,API log
5305708.0,ChatGPT,203,7,210,API log
5305709.0,ChatGPT,200,7,207,API log
5305709.0,ChatGPT,196,7,203,API log
5305710.0,ChatGPT,210,7,217,API log
5305710.0,ChatGPT,203,7,210,API log
5305711.0,ChatGPT,196,7,203,API log
5305711.0,ChatGPT,213,7,220,API log
5305712.0,ChatGPT,202,7,209,API log
5305712.0,ChatGPT,186,7,193,API log
5305712.0,ChatGPT,204,7,211,API log
5305713.0,ChatGPT,209,7,216,API log
5305713.0,ChatGPT,204,7,211,API log
5305714.0,ChatGPT,205,7,212,API log
5305714.0,ChatGPT,207,7,214,API log
5305715.0,ChatGPT,210,7,217,API log
5305716.0,ChatGPT,197,7,204,API log
5305716.0,ChatGPT,206,7,213,API log
5305717.0,ChatGPT,194,7,201,API log
5305717.0,ChatGPT,214,7,221,API log
5305718.0,ChatGPT,204,7,211,API log
5305718.0,ChatGPT,195,7,202,API log
5305718.0,ChatGPT,205,7,212,API log
5305719.0,ChatGPT,203,7,210,API log
5305719.0,ChatGPT,195,7,202,API log
5305720.0,ChatGPT,211,7,218,API log
5305720.0,ChatGPT,199,7,206,API log
5305721.0,ChatGPT,114,31,145,Conversation log
5305721.0,ChatGPT,195,7,202,API log
5305721.0,ChatGPT,199,7,206,API log
5305722.0,ChatGPT,191,7,198,API log
5305722.0,ChatGPT,201,7,208,API log
5305723.0,ChatGPT,197,7,204,API log
5305723.0,ChatGPT,205,7,212,API log
5305724.0,ChatGPT,200,7,207,API log
5305724.0,ChatGPT,210,7,217,API log
5305725.0,ChatGPT,179,7,186,API log
5305725.0,ChatGPT,215,7,222,API log
5305725.0,ChatGPT,199,7,206,API log
5305726.0,ChatGPT,198,7,205,API log
5305726.0,ChatGPT,200,7,207,API log
5305726.0,ChatGPT,192,7,199,API log
5305727.0,ChatGPT,200,7,207,API log
5305727.0,ChatGPT,200,7,207,API log
5305728.0,ChatGPT,201,7,208,API log
5305728.0,ChatGPT,191,7,198,API log
5305729.0,ChatGPT,193,7,200,API log
5305729.0,ChatGPT,204,7,211,API log
5305729.0,ChatGPT,212,7,219,API log
5305730.0,ChatGPT,201,7,208,API log
5305730.0,ChatGPT,207,7,214,API log
5305731.0,ChatGPT,199,7,206,API log
5305731.0,ChatGPT,210,7,217,API log
5305732.0,ChatGPT,191,7,198,API log
5305732.0,ChatGPT,207,7,214,API log
5305733.0,ChatGPT,183,7,190,API log
5305733.0,ChatGPT,203,7,210,API log
5305733.0,ChatGPT,204,7,211,API log
5305734.0,ChatGPT,203,7,210,API log
5305734.0,ChatGPT,200,7,207,API log
5305735.0,ChatGPT,200,7,207,API log
5305735.0,ChatGPT,196,7,203,API log
5305737.0,ChatGPT,202,7,209,API log
5305737.0,ChatGPT,199,8,207,API log
5305738.0,ChatGPT,202,7,209,API log
5305738.0,ChatGPT,195,7,202,API log
5305739.0,ChatGPT,193,7,200,API log
5305739.0,ChatGPT,204,7,211,API log
5305740.0,ChatGPT,195,7,202,API log
5305740.0,ChatGPT,216,7,223,API log
5305740.0,ChatGPT,189,7,196,API log
5305741.0,ChatGPT,191,7,198,API log
5305742.0,ChatGPT,215,7,222,API log
5305742.0,ChatGPT,181,7,188,API log
5305742.0,ChatGPT,206,7,213,API log
5305743.0,ChatGPT,187,7,194,API log
5305743.0,ChatGPT,205,7,212,API log
5305744.0,ChatGPT,195,7,202,API log
5305744.0,ChatGPT,203,7,210,API log
5305745.0,ChatGPT,193,7,200,API log
5305745.0,ChatGPT,212,7,219,API log
5305746.0,ChatGPT,210,7,217,API log
5305746.0,ChatGPT,205,7,212,API log
5305746.0,ChatGPT,223,7,230,API log
5305747.0,ChatGPT,205,7,212,API log
5305747.0,ChatGPT,199,7,206,API log
5305748.0,ChatGPT,192,7,199,API log
5305749.0,ChatGPT,198,7,205,API log
5305749.0,ChatGPT,196,7,203,API log
5305755.0,GPT-4,188,233,421,Conversation log
5305770.0,GPT-4,199,229,428,Conversation log
5305784.0,ChatGPT,161,40,201,Conversation log
5305804.0,ChatGPT,17,86,103,Conversation log
5305824.0,GPT-4,6169,619,6788,Conversation log
5305834.0,ChatGPT,1063,529,1592,Conversation log
5305853.0,ChatGPT,30,412,442,Conversation log
5305884.0,ChatGPT,625,61,686,Conversation log
5305887.0,ChatGPT,843,258,1101,Conversation log
5305888.0,ChatGPT,151,140,291,Conversation log
5305902.0,GPT-4,64,582,646,Conversation log
5305910.0,GPT-4,187,229,416,Conversation log
5305916.0,GPT-4,5778,988,6766,Conversation log
5305941.0,ChatGPT,455,378,833,Conversation log
5306004.0,ChatGPT,471,13,484,Conversation log
5306059.0,GPT-4,85,478,563,Conversation log
5306060.0,ChatGPT,168,18,186,Conversation log
5306124.0,ChatGPT,519,57,576,Conversation log
5306168.0,ChatGPT,743,171,914,Conversation log
5306210.0,ChatGPT,215,42,257,Conversation log
5306244.0,ChatGPT,990,120,1110,Conversation log
5306249.0,GPT-4,109,67,176,Conversation log
5306253.0,ChatGPT,712,1189,1901,Conversation log
5306283.0,GPT-4,293,151,444,Conversation log
5306354.0,ChatGPT,1499,480,1979,Conversation log
5306459.0,GPT-4,199,199,398,Conversation log
5306473.0,ChatGPT,1159,77,1236,Conversation log
5306477.0,GPT-4,761,442,1203,Conversation log
5306521.0,ChatGPT,14,229,243,Conversation log
5306567.0,ChatGPT,16,142,158,Conversation log
5306589.0,ChatGPT,41,17,58,Conversation log
5306601.0,ChatGPT,174,178,352,Conversation log
5306631.0,ChatGPT,163,128,291,Conversation log
5306667.0,ChatGPT,897,298,1195,Conversation log
5306688.0,GPT-4,71,55,126,Conversation log
5306742.0,GPT-4,103,99,202,Conversation log
5306756.0,GPT-4,595,202,797,Conversation log
5306757.0,ChatGPT,1502,408,1910,Conversation log
5306767.0,ChatGPT,24,9,33,Conversation log
5306849.0,ChatGPT,41,21,62,Conversation log
5306852.0,ChatGPT,91,44,135,Conversation log
5306869.0,ChatGPT,74,77,151,Conversation log
5306877.0,ChatGPT,227,49,276,Conversation log
5306971.0,ChatGPT,909,430,1339,Conversation log
5306999.0,ChatGPT,2216,551,2767,Conversation log
5307010.0,ChatGPT,382,140,522,Conversation log
5307056.0,ChatGPT,521,55,576,Conversation log
5307060.0,ChatGPT,110,32,142,Conversation log
5307070.0,GPT-4,272,1236,1508,Conversation log
5307093.0,ChatGPT,270,115,385,Conversation log
5307134.0,ChatGPT,614,294,908,Conversation log
5307176.0,ChatGPT,1369,138,1507,Conversation log
5307194.0,GPT-4,217,263,480,Conversation log
5307194.0,GPT-4,29,178,207,Conversation log
5307217.0,ChatGPT,572,33,605,Conversation log
5307229.0,GPT-4,223,270,493,Conversation log
5307251.0,GPT-4,2164,594,2758,Conversation log
5307257.0,GPT-4,509,155,664,Conversation log
5307287.0,ChatGPT,1322,306,1628,Conversation log
5307304.0,ChatGPT,27,22,49,Conversation log
5307313.0,ChatGPT,411,18,429,Conversation log
5307332.0,ChatGPT,18,366,384,Conversation log
5307355.0,GPT-4,3440,415,3855,Conversation log
5307364.0,ChatGPT,531,76,607,Conversation log
5307388.0,ChatGPT,31,148,179,Conversation log
5307435.0,ChatGPT,115,29,144,Conversation log
5307435.0,GPT-4,134,810,944,Conversation log
5307439.0,ChatGPT,2447,283,2730,Conversation log
5307453.0,ChatGPT,324,24,348,Conversation log
5307507.0,GPT-4,325,181,506,Conversation log
5307551.0,ChatGPT,570,83,653,Conversation log
5307551.0,GPT-4,89,86,175,Conversation log
5307565.0,GPT-4,527,81,608,Conversation log
5307570.0,ChatGPT,35,58,93,Conversation log
5307571.0,ChatGPT,402,502,904,Conversation log
5307588.0,GPT-4,221,831,1052,Conversation log
5307597.0,GPT-4,66,87,153,Conversation log
5307600.0,ChatGPT,139,84,223,Conversation log
5307622.0,ChatGPT,257,120,377,Conversation log
5307640.0,ChatGPT,991,22,1013,Conversation log
5307646.0,ChatGPT,921,581,1502,Conversation log
5307655.0,ChatGPT,441,149,590,Conversation log
5307670.0,GPT-4,99,91,190,Conversation log
5307687.0,GPT-4,49,39,88,Conversation log
5307705.0,ChatGPT,616,65,681,Conversation log
5307790.0,GPT-4,1351,752,2103,Conversation log
5307833.0,ChatGPT,687,61,748,Conversation log
5307868.0,ChatGPT,30,16,46,Conversation log
5307884.0,GPT-4,2122,144,2266,Conversation log
5307916.0,ChatGPT,2887,641,3528,Conversation log
5307919.0,ChatGPT,663,100,763,Conversation log
5307959.0,ChatGPT,830,72,902,Conversation log
5307977.0,ChatGPT,809,92,901,Conversation log
5307978.0,GPT-4,3916,33,3949,Conversation log
5307981.0,ChatGPT,578,38,616,Conversation log
5308019.0,ChatGPT,1527,558,2085,Conversation log
5308021.0,ChatGPT,571,45,616,Conversation log
5308024.0,ChatGPT,147,15,162,Conversation log
5308031.0,ChatGPT,3197,671,3868,Conversation log
5308060.0,GPT-4,4003,25,4028,Conversation log
5308079.0,ChatGPT,1072,152,1224,Conversation log
5308116.0,GPT-4,2905,39,2944,Conversation log
5308128.0,GPT-4,249,156,405,Conversation log
5308150.0,GPT-4,251,86,337,Conversation log
5308186.0,ChatGPT,317,109,426,Conversation log
5308210.0,ChatGPT,322,463,785,Conversation log
5308259.0,GPT-4,2572,113,2685,Conversation log
5308265.0,ChatGPT,81,19,100,Conversation log
5308284.0,GPT-4,458,35,493,Conversation log
5308287.0,ChatGPT,115,5,120,Conversation log
5308332.0,GPT-4,650,107,757,Conversation log
5308336.0,ChatGPT,813,409,1222,Conversation log
5308339.0,ChatGPT,862,105,967,Conversation log
5308343.0,ChatGPT,36,35,71,Conversation log
5308347.0,ChatGPT,21,155,176,Conversation log
5308373.0,ChatGPT,201,296,497,Conversation log
5308374.0,GPT-4,31,1042,1073,Conversation log
5308389.0,ChatGPT,586,95,681,Conversation log
5308391.0,ChatGPT,222,7,229,API log
5308405.0,ChatGPT,211,137,348,Conversation log
5308414.0,ChatGPT,59,54,113,Conversation log
5308433.0,ChatGPT,385,161,546,Conversation log
5308459.0,GPT-4,851,79,930,Conversation log
5308464.0,ChatGPT,28,7,35,Conversation log
5308466.0,ChatGPT,52,33,85,Conversation log
5308466.0,ChatGPT,125,61,186,Conversation log
5308525.0,ChatGPT,135,20,155,Conversation log
5308550.0,GPT-4,1093,840,1933,Conversation log
5308566.0,ChatGPT,65,15,80,Conversation log
5308571.0,GPT-4,1012,51,1063,Conversation log
5308572.0,ChatGPT,1287,148,1435,Conversation log
5308578.0,GPT-4,36,797,833,Conversation log
5308611.0,ChatGPT,245,23,268,Conversation log
5308620.0,ChatGPT,16,115,131,Conversation log
5308628.0,ChatGPT,280,70,350,Conversation log
5308629.0,GPT-4,687,32,719,Conversation log
5308651.0,ChatGPT,177,2,179,Conversation log
5308683.0,ChatGPT,14,188,202,Conversation log
5308689.0,GPT-4,871,694,1565,Conversation log
5308700.0,ChatGPT,34,289,323,Conversation log
5308772.0,ChatGPT,360,354,714,Conversation log
5308782.0,ChatGPT,443,4,447,Conversation log
5308810.0,ChatGPT,205,9,214,Conversation log
5308818.0,GPT-4,1608,724,2332,Conversation log
5308829.0,ChatGPT,754,403,1157,Conversation log
5308832.0,ChatGPT,21,756,777,Conversation log
5308878.0,ChatGPT,1198,375,1573,Conversation log
5308883.0,ChatGPT,273,26,299,Conversation log
5308889.0,ChatGPT,1113,149,1262,Conversation log
5308925.0,ChatGPT,30,23,53,Conversation log
5308925.0,ChatGPT,317,115,432,Conversation log
5308944.0,GPT-4,2386,604,2990,Conversation log
5308953.0,ChatGPT,1130,182,1312,Conversation log
5308993.0,ChatGPT,782,33,815,Conversation log
5309011.0,GPT-4,240,194,434,Conversation log
5309021.0,ChatGPT,204,7,211,API log
5309025.0,GPT-4,858,730,1588,Conversation log
5309052.0,ChatGPT,205,7,212,API log
5309070.0,ChatGPT,14,316,330,Conversation log
5309089.0,ChatGPT,193,7,200,API log
5309119.0,ChatGPT,42,235,277,Conversation log
5309119.0,ChatGPT,10,12,22,Conversation log
5309128.0,ChatGPT,223,7,230,API log
5309128.0,ChatGPT,35,14,49,Conversation log
5309135.0,ChatGPT,341,113,454,Conversation log
5309136.0,ChatGPT,775,120,895,Conversation log
5309145.0,ChatGPT,219,332,551,Conversation log
5309176.0,ChatGPT,891,127,1018,Conversation log
5309194.0,ChatGPT,83,191,274,Conversation log
5309211.0,GPT-4,79,767,846,Conversation log
5309217.0,ChatGPT,1328,131,1459,Conversation log
5309251.0,ChatGPT,471,204,675,Conversation log
5309251.0,ChatGPT,24,101,125,Conversation log
5309256.0,GPT-4,3069,680,3749,Conversation log
5309265.0,ChatGPT,29,22,51,Conversation log
5309285.0,ChatGPT,22,36,58,Conversation log
5309332.0,ChatGPT,350,458,808,Conversation log
5309342.0,ChatGPT,471,20,491,Conversation log
5309415.0,ChatGPT,80,41,121,Conversation log
5309435.0,ChatGPT,175,38,213,Conversation log
5309435.0,ChatGPT,1398,39,1437,Conversation log
5309446.0,ChatGPT,21,127,148,Conversation log
5309474.0,ChatGPT,161,226,387,Conversation log
5309536.0,ChatGPT,1037,44,1081,Conversation log
5309550.0,ChatGPT,559,37,596,Conversation log
5309551.0,GPT-4,19,442,461,Conversation log
5309568.0,ChatGPT,186,223,409,Conversation log
5309568.0,ChatGPT,1456,179,1635,Conversation log
5309569.0,ChatGPT,222,7,229,API log
5309580.0,ChatGPT,203,7,210,API log
5309584.0,GPT-4,173,106,279,Conversation log
5309621.0,ChatGPT,952,129,1081,Conversation log
5309624.0,ChatGPT,417,199,616,Conversation log
5309643.0,ChatGPT,213,7,220,API log
5309656.0,ChatGPT,152,120,272,Conversation log
5309684.0,ChatGPT,299,122,421,Conversation log
5309686.0,ChatGPT,204,7,211,API log
5309687.0,ChatGPT,261,22,283,Conversation log
5309693.0,GPT-4,498,449,947,Conversation log
5309705.0,ChatGPT,427,189,616,Conversation log
5309707.0,ChatGPT,587,484,1071,Conversation log
5309713.0,ChatGPT,563,8,571,Conversation log
5309728.0,ChatGPT,36,303,339,Conversation log
5309745.0,ChatGPT,220,7,227,API log
5309759.0,ChatGPT,1629,606,2235,Conversation log
5309761.0,GPT-4,49,856,905,Conversation log
5309763.0,ChatGPT,363,323,686,Conversation log
5309772.0,ChatGPT,201,7,208,API log
5309811.0,ChatGPT,217,7,224,API log
5309826.0,ChatGPT,1478,130,1608,Conversation log
5309827.0,ChatGPT,877,43,920,Conversation log
5309831.0,ChatGPT,520,13,533,Conversation log
5309859.0,ChatGPT,196,7,203,API log
5309876.0,ChatGPT,132,10,142,Conversation log
5309896.0,ChatGPT,221,7,228,API log
5309909.0,ChatGPT,120,9,129,Conversation log
5309910.0,ChatGPT,223,7,230,API log
5309934.0,ChatGPT,585,49,634,Conversation log
5309944.0,GPT-4,27,748,775,Conversation log
5309949.0,ChatGPT,210,7,217,API log
5310013.0,GPT-4,20,715,735,Conversation log
5310116.0,ChatGPT,53,222,275,Conversation log
5310160.0,GPT-4,2930,170,3100,Conversation log
5310164.0,GPT-4,59,203,262,Conversation log
5310177.0,ChatGPT,352,216,568,Conversation log
5310239.0,ChatGPT,203,7,210,API log
5310239.0,ChatGPT,222,7,229,API log
5310240.0,ChatGPT,204,7,211,API log
5310240.0,ChatGPT,213,7,220,API log
5310241.0,ChatGPT,217,7,224,API log
5310241.0,ChatGPT,201,7,208,API log
5310241.0,ChatGPT,220,7,227,API log
5310242.0,ChatGPT,221,7,228,API log
5310242.0,ChatGPT,196,8,204,API log
5310243.0,ChatGPT,223,7,230,API log
5310243.0,ChatGPT,210,7,217,API log
5310244.0,ChatGPT,200,7,207,API log
5310244.0,ChatGPT,209,7,216,API log
5310245.0,ChatGPT,196,7,203,API log
5310245.0,ChatGPT,227,7,234,API log
5310246.0,ChatGPT,201,7,208,API log
5310247.0,ChatGPT,220,7,227,API log
5310247.0,ChatGPT,198,7,205,API log
5310248.0,ChatGPT,197,7,204,API log
5310248.0,ChatGPT,211,7,218,API log
5310248.0,ChatGPT,201,7,208,API log
5310249.0,ChatGPT,263,7,270,API log
5310249.0,ChatGPT,204,7,211,API log
5310250.0,ChatGPT,207,7,214,API log
5310250.0,ChatGPT,206,7,213,API log
5310251.0,ChatGPT,215,7,222,API log
5310251.0,ChatGPT,236,7,243,API log
5310252.0,ChatGPT,250,7,257,API log
5310252.0,ChatGPT,218,7,225,API log
5310253.0,ChatGPT,212,7,219,API log
5310253.0,ChatGPT,206,7,213,API log
5310254.0,ChatGPT,246,7,253,API log
5310255.0,ChatGPT,221,7,228,API log
5310255.0,ChatGPT,218,7,225,API log
5310256.0,ChatGPT,198,7,205,API log
5310256.0,ChatGPT,217,7,224,API log
5310257.0,ChatGPT,215,7,222,API log
5310257.0,ChatGPT,222,7,229,API log
5310258.0,ChatGPT,214,7,221,API log
5310258.0,ChatGPT,223,7,230,API log
5310259.0,ChatGPT,202,7,209,API log
5310259.0,ChatGPT,205,7,212,API log
5310260.0,ChatGPT,195,7,202,API log
5310260.0,ChatGPT,195,7,202,API log
5310261.0,ChatGPT,200,7,207,API log
5310261.0,ChatGPT,224,7,231,API log
5310262.0,ChatGPT,211,7,218,API log
5310262.0,ChatGPT,202,7,209,API log
5310263.0,ChatGPT,211,7,218,API log
5310263.0,ChatGPT,200,7,207,API log
5310264.0,ChatGPT,232,7,239,API log
5310264.0,ChatGPT,207,7,214,API log
5310265.0,ChatGPT,203,7,210,API log
5310265.0,ChatGPT,281,7,288,API log
5310266.0,ChatGPT,213,7,220,API log
5310266.0,ChatGPT,209,7,216,API log
5310266.0,ChatGPT,216,7,223,API log
5310267.0,ChatGPT,213,7,220,API log
5310268.0,ChatGPT,212,7,219,API log
5310268.0,ChatGPT,212,7,219,API log
5310269.0,ChatGPT,229,8,237,API log
5310269.0,ChatGPT,204,7,211,API log
5310270.0,ChatGPT,209,7,216,API log
5310270.0,ChatGPT,212,7,219,API log
5310271.0,ChatGPT,200,7,207,API log
5310271.0,ChatGPT,205,7,212,API log
5310272.0,ChatGPT,212,7,219,API log
5310272.0,ChatGPT,18,41,59,Conversation log
5310273.0,ChatGPT,213,7,220,API log
5310273.0,ChatGPT,206,7,213,API log
5310274.0,ChatGPT,213,7,220,API log
5310274.0,ChatGPT,229,7,236,API log
5310275.0,ChatGPT,199,7,206,API log
5310275.0,ChatGPT,204,7,211,API log
5310276.0,ChatGPT,193,7,200,API log
5310277.0,ChatGPT,204,7,211,API log
5310278.0,ChatGPT,219,7,226,API log
5310278.0,ChatGPT,218,7,225,API log
5310279.0,ChatGPT,210,7,217,API log
5310279.0,ChatGPT,316,7,323,API log
5310280.0,ChatGPT,212,7,219,API log
5310280.0,ChatGPT,203,7,210,API log
5310281.0,ChatGPT,200,7,207,API log
5310281.0,ChatGPT,206,7,213,API log
5310281.0,ChatGPT,201,7,208,API log
5310282.0,ChatGPT,207,7,214,API log
5310283.0,ChatGPT,229,7,236,API log
5310283.0,ChatGPT,202,7,209,API log
5310284.0,ChatGPT,246,7,253,API log
5310284.0,ChatGPT,217,7,224,API log
5310284.0,ChatGPT,212,7,219,API log
5310285.0,ChatGPT,199,7,206,API log
5310285.0,ChatGPT,203,7,210,API log
5310286.0,ChatGPT,221,7,228,API log
5310287.0,ChatGPT,215,7,222,API log
5310287.0,ChatGPT,217,7,224,API log
5310288.0,ChatGPT,211,7,218,API log
5310288.0,ChatGPT,275,7,282,API log
5310289.0,ChatGPT,206,7,213,API log
5310289.0,ChatGPT,195,7,202,API log
5310289.0,ChatGPT,213,7,220,API log
5310290.0,ChatGPT,233,7,240,API log
5310290.0,ChatGPT,281,7,288,API log
5310291.0,ChatGPT,206,7,213,API log
5310292.0,ChatGPT,208,7,215,API log
5310292.0,ChatGPT,226,7,233,API log
5310293.0,ChatGPT,213,7,220,API log
5310294.0,ChatGPT,199,7,206,API log
5310294.0,ChatGPT,240,7,247,API log
5310295.0,ChatGPT,217,7,224,API log
5310295.0,ChatGPT,242,7,249,API log
5310296.0,ChatGPT,211,8,219,API log
5310296.0,ChatGPT,201,7,208,API log
5310297.0,ChatGPT,210,7,217,API log
5310297.0,ChatGPT,215,7,222,API log
5310298.0,ChatGPT,223,7,230,API log
5310298.0,ChatGPT,200,7,207,API log
5310298.0,ChatGPT,224,7,231,API log
5310299.0,ChatGPT,262,7,269,API log
5310300.0,ChatGPT,214,7,221,API log
5310300.0,ChatGPT,62,35,97,Conversation log
5310301.0,ChatGPT,198,7,205,API log
5310301.0,ChatGPT,208,7,215,API log
5310302.0,ChatGPT,200,7,207,API log
5310302.0,ChatGPT,212,7,219,API log
5310303.0,ChatGPT,200,7,207,API log
5310303.0,ChatGPT,213,7,220,API log
5310305.0,ChatGPT,215,7,222,API log
5310305.0,ChatGPT,204,7,211,API log
5310306.0,ChatGPT,1426,179,1605,Conversation log
5310306.0,ChatGPT,218,7,225,API log
5310306.0,ChatGPT,215,7,222,API log
5310307.0,ChatGPT,271,7,278,API log
5310308.0,ChatGPT,256,7,263,API log
5310308.0,ChatGPT,203,7,210,API log
5310308.0,ChatGPT,187,7,194,API log
5310309.0,ChatGPT,191,7,198,API log
5310309.0,ChatGPT,229,7,236,API log
5310309.0,ChatGPT,223,7,230,API log
5310310.0,ChatGPT,204,7,211,API log
5310310.0,ChatGPT,221,7,228,API log
5310311.0,ChatGPT,199,7,206,API log
5310311.0,ChatGPT,260,7,267,API log
5310312.0,ChatGPT,209,7,216,API log
5310312.0,ChatGPT,212,7,219,API log
5310313.0,ChatGPT,218,7,225,API log
5310314.0,ChatGPT,214,7,221,API log
5310314.0,ChatGPT,200,7,207,API log
5310314.0,ChatGPT,195,7,202,API log
5310315.0,ChatGPT,201,7,208,API log
5310316.0,ChatGPT,232,7,239,API log
5310316.0,ChatGPT,207,7,214,API log
5310317.0,ChatGPT,206,7,213,API log
5310317.0,ChatGPT,228,7,235,API log
5310318.0,ChatGPT,217,7,224,API log
5310318.0,ChatGPT,219,7,226,API log
5310319.0,ChatGPT,216,7,223,API log
5310319.0,ChatGPT,244,7,251,API log
5310320.0,ChatGPT,210,7,217,API log
5310321.0,ChatGPT,205,7,212,API log
5310321.0,ChatGPT,212,7,219,API log
5310322.0,ChatGPT,222,7,229,API log
5310324.0,ChatGPT,196,7,203,API log
5310324.0,ChatGPT,233,7,240,API log
5310324.0,ChatGPT,192,7,199,API log
5310325.0,ChatGPT,229,7,236,API log
5310325.0,ChatGPT,199,7,206,API log
5310326.0,ChatGPT,211,7,218,API log
5310327.0,ChatGPT,207,7,214,API log
5310327.0,ChatGPT,205,7,212,API log
5310327.0,ChatGPT,205,7,212,API log
5310328.0,ChatGPT,206,7,213,API log
5310329.0,ChatGPT,206,7,213,API log
5310329.0,ChatGPT,214,7,221,API log
5310329.0,ChatGPT,206,7,213,API log
5310330.0,ChatGPT,223,7,230,API log
5310330.0,ChatGPT,204,7,211,API log
5310331.0,ChatGPT,213,7,220,API log
5310331.0,ChatGPT,231,7,238,API log
5310332.0,ChatGPT,220,7,227,API log
5310332.0,ChatGPT,204,7,211,API log
5310333.0,ChatGPT,193,7,200,API log
5310333.0,ChatGPT,204,7,211,API log
5310333.0,ChatGPT,192,7,199,API log
5310334.0,ChatGPT,208,7,215,API log
5310334.0,ChatGPT,203,7,210,API log
5310335.0,ChatGPT,219,7,226,API log
5310335.0,ChatGPT,195,7,202,API log
5310335.0,ChatGPT,230,7,237,API log
5310336.0,ChatGPT,212,7,219,API log
5310336.0,ChatGPT,194,7,201,API log
5310337.0,ChatGPT,254,7,261,API log
5310338.0,ChatGPT,202,7,209,API log
5310339.0,ChatGPT,203,7,210,API log
5310339.0,ChatGPT,204,7,211,API log
5310340.0,ChatGPT,294,7,301,API log
5310340.0,ChatGPT,209,7,216,API log
5310341.0,ChatGPT,207,7,214,API log
5310341.0,ChatGPT,201,7,208,API log
5310342.0,ChatGPT,224,7,231,API log
5310342.0,ChatGPT,201,7,208,API log
5310343.0,ChatGPT,207,7,214,API log
5310344.0,ChatGPT,204,7,211,API log
5310344.0,ChatGPT,208,7,215,API log
5310344.0,ChatGPT,217,7,224,API log
5310345.0,ChatGPT,199,7,206,API log
5310345.0,ChatGPT,216,7,223,API log
5310346.0,ChatGPT,195,7,202,API log
5310346.0,ChatGPT,202,7,209,API log
5310347.0,ChatGPT,211,7,218,API log
5310347.0,ChatGPT,287,7,294,API log
5310347.0,ChatGPT,103,118,221,Conversation log
5310348.0,ChatGPT,210,7,217,API log
5310349.0,ChatGPT,195,7,202,API log
5310349.0,ChatGPT,210,7,217,API log
5310349.0,ChatGPT,211,7,218,API log
5310350.0,ChatGPT,191,7,198,API log
5310350.0,ChatGPT,192,7,199,API log
5310351.0,ChatGPT,217,7,224,API log
5310352.0,ChatGPT,204,7,211,API log
5310352.0,ChatGPT,254,7,261,API log
